Date,Time,Response,Review
13-06-2025,05:25:10,No,"I had a serendipitous encounter with this place on a friday night, while we were driving along the Financial District road to enjoy the cool breeze post a day with shitload of work. As we entered the place, I was just mesmerized by the #beachvibes that it was radiating. The place was already full by 9p.m., but we couldn't resist taking a walk and absorbing the mood. Thereafter, we decided to wait for 15 mins as we are already head over heels by then. The food and drinks were commensurate to the hype and totally satiated our buds. I would definitely recommend this place if you want to get reminiscent of one of you Goa trips."
13-06-2025,06:25:10,Yes,I went to this place with 7 friends. The ambience is really nice. The staff are polite n friendly. We had good time here. Food is really nice .
13-06-2025,07:25:10,No,"Surprisingly well versed ambience. The place is massive with a get-away-from-city feel. They serve wonderfully cooked seafoods(Goan focused). A tad bit of coastal flavoured along with choice of alcoholic and non alcoholic beverages. I would recommend, to book table before hand; there are variety of sit outs to choose from. I would highly recommend this place if you’re a seafood lover."
13-06-2025,08:25:10,Yes,"visited with family wonderful ambiemce and live band nice food and service by ranvir ,teja, kiran and mukul friendly and smily thank you guys we will vist again sure ."
13-06-2025,09:25:10,No,"PERFECT FOR DATE NIGHTS!!!

Beautiful place, with great food and amazing cocktails. Especially there Raspberry LIIT's. Great options for both vegetarian and non vegetarians. You can order anything from the menu and I can assure you it will be great. The only set back is the service. Really slow, just place your order in one go."
13-06-2025,10:25:10,Yes,Been the place for lunch and I loved the ambiance over there which resembles the same as Goa and the person who loves sea food will be attracted to this place ..
13-06-2025,11:25:10,No,"I love the Ambience! Food is mouthwatering. If you think you don’t like coastal food, do go here. Trust me food will get you there each time if you crave for sea food. Crowd is nice. A peaceful place to be with friends or family. Do go there."
13-06-2025,12:25:10,Yes,Sea food cravings. Close your eyes and reach this place in Hyderabad. A very wide spread variety of sea food. Can't pen it here coz you have to visit here. I have always been here for the love for 2 things. Crabs and only crabs. It is a must try speciality of the restaurant. The Goan preparation made with recheado masala.would rate that as the best as after eating that it will look like you have been feeding on blood as your hands and mouth would look bloodied. Thats the fun of it. Ambience awesome . Staff too good. Feels homely. Love this restaurant more than anything. 5/5 for everything.
13-06-2025,13:25:10,No,"A must visit for sea food lovers, brings in GOA to HYDERABAD. Would love to see more seating arrangements in the open area. Great food and lovely ambience. A must visit !! Don't miss out on the simple yet amazing fish curry rice."
13-06-2025,14:25:10,Yes,"Ambience is really good. Lot of space, laid back ambience, mist sprays - perfect for a lazy Sunday lunch! Coming to food, recommend trying only Goan cuisine. Didn’t feel the Buffet was special or so but their Ala Carte is real good. Sea Devil is a starter that stands out - prawns wrapped in Beacon, perfectly grilled. Butter Garlic crabs are good too although slightly on the expensive side. Goan chicken curries are well made and taste good with plain steamed rice - Chicken Vindalho if you are looking for spicy or Chicken Xacuti if you want something less hot!"
13-06-2025,15:25:10,No,"Great ambience, great food! I would recommend the pan seared fish 👌
It's a little outside the city but the rooftop seating makes up for it."
13-06-2025,16:25:10,Yes,"Visited this place on Saturday evening.
Had stuffed crab , fish starter, chicken in goan style ( was very spicy),stuffed chicken.

In drinks we had bull frog, drink was strong and tasted good

We went to have sea food here, only one crab was available that is very big one .

Ambience is nice. I didn't liked the food much.
This place is very expensive also.

Overall not very happening place"
13-06-2025,17:25:10,No,"A place with great ambience and good food. Here you pay for the experience. Which is great and rear.
Would love to visit the place again soon."
13-06-2025,18:25:10,Yes,I had ordered gobi methi paratha.. it was ok. Not good. It was too oily. Not much taste. It tasted like it was a re-heated paratha. Not fresh.
13-06-2025,19:25:10,No,Food was good but it was all leaking from the plate. And so quantity was very less as compared and i expected rice as well with the thali but it was missing
13-06-2025,20:25:10,Yes,"Intially, yes,the food was really good they were maintaining quality standard of food very well,which is rare in Indian restaurant nowadays I don't see that happening these.Today I have found hair my fit thali,which shows how much hygienic they are ,apart from this so many times I have seen they miss on cutlery or few items. I mostly order fit thali so I know very well what it consist of not just one time so many time items are missing."
13-06-2025,21:25:10,No,"Hyderabad's most worst and ugliest biryani i had yesterday from the restaurant Eat fit and this worst restaurant people not allowing zomato people quick to the destination delivery points, it has been 2hr late i have received from the biryani from Eat fit, just disguised about the biryani of the EATFIT Alaasss.. this is a Horrible biryani i had ate in Hyderabad"
13-06-2025,22:25:10,Yes,Very good at quality guys..even packaging is extraordinary..but chicken curry is not good which came more liquid with less taste.so quality quantity wise thumsup..but have to improve taste.
13-06-2025,23:25:10,No,Thank you so much for the excellent food.it tasted great. Price quality everything good. I ordered via zomato online app. Delivery package was also great.if there was a way if packaging more environment friendly that would be great
13-06-2025,00:25:10,Yes,"Order no - 1127326452

Ordered rajma rice and what I received cold and badly smelly rotten food. Completely disappointed.

And Zomato is not even helpful to resolve it."
13-06-2025,01:25:10,No,"Last time I ordered the food(Tofu keema wrap, dal makhni and parathe) from here, I was delivered spoiled food. The wrap was literally smelling sour and parathe were like they have been prepared in the morning and sent to us for dinner. I always order from this restaurant and since it was the first time, I wanted to ignore this But, still putting out this review so that management can introspect and figure out if this was process fault, delivery fault or a manual one."
13-06-2025,02:25:10,Yes,"Whenever you get the urge to eat hygienic food with less calories this the place to order from. It offers a wide variety of dishes ranging from Indian, Continental, Oriental and even Caribbean. The food is prepared in a way that it is healthy, but doesn’t compromise on taste. Also, the dishes are reasonably priced. My only issue is that many dishes go out of stock very quickly."
